video_id,video_description,video_hashtags,video_view_count,video_like_count,video_share_count,video_comment_count,video_author_id,video_author_nickname,video_create_time,comment_id,comment_text,comment_like_count,comment_timestamp,comment_reply_count,comment_hash,text_length,has_emoji,has_mention,has_hashtag,is_reply,user_id,user_unique_id,user_nickname,user_followers_count,user_following_count,user_video_count,user_verified,user_comment_count_in_dataset,user_duplicate_ratio,user_avg_time_between_comments
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509324878907753223,"""Thế chỗ tạm thời""🥰",0,2025-05-28 09:55:54,0,da58462437692a39f781392d18932ed9,19,False,False,False,False,7437890783880315920,qs.163,🎀,15,40,1,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509077313025229586,Ê giờ ms bít,8,2025-05-27 17:55:14,1,5614f6a2b0c1b4343ea53bfb7a380b99,12,False,False,False,False,7446979548590572549,snowlove992thanhtamha,Snow Love ( Thanh Tâm Hạ ),118,210,81,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509131071688344338,Đẹp đôi quá . Đan xinh yêu the dark dark dark hihi,19,2025-05-27 21:23:48,1,37761558bba591c57c351a5780f304a5,50,False,False,False,False,7093712679958168577,hoaiquyen293,HoaiHoai 🖤,400,271,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509094897175347975,đẩy thuyền thui mn uii,17,2025-05-27 19:03:27,8,3e913690c724f3bccb68620fa77e6fbb,22,False,False,False,False,7213015846028379137,buithanhha1908,hà bùi_(. ❛ ᴗ ❛.),44,797,12,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509064431349220103,lại còn THANH THỦY 🙂,14,2025-05-27 17:05:18,0,78ca09d4aab7e1121d361cbb2263a62d,20,True,False,False,False,6771631258180142082,nnt.034,.,562,46,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509080744766276359,cô ấy ko xứng,0,2025-05-27 18:08:29,1,23d1508ceeb5cc7023ba98b066ab092c,13,False,False,False,False,7436233094329926674,havotramy_,:)))),5,76,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509073431636411144,mẹ tao đâu cái này nè 😭😭@Ph Athh @✧˖°lilgmoon✧˖°,2,2025-05-27 17:40:05,2,f8a9dc57c580a289d2925290ab91eec8,48,True,True,False,False,6781800342097085441,_my_110513,<~°•♪mờ_y♪•°~>,241,445,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509124354492941073,@T.Chii ròi mắc j lôi Thủy vào bộ hết content rồi hay j tích xanh mà còn v,1,2025-05-27 20:57:44,0,91be7e51b3bb469265e9f9061fa69a61,74,False,True,False,False,7209244868983473158,cherry_2620,Tina_🔮,8,19,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509654877234578183,@yeu 10 luc 1 anh phải ng mình chụp k pà,0,2025-05-29 07:16:41,0,23072337b9dc8c7d77ff354f391ddf2d,40,False,True,False,False,7304964769549796370,_maiiuoi5,m,425,586,2,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509035019525800722,"Bận chạy show, bận đi công du má ơiiiii",8,2025-05-27 15:11:07,0,211ae3c08922de2a6ceb87ed523583b4,39,False,False,False,False,7419902916356260872,v.phngg7,Tí con 🍀,13,270,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509063046855099152,quá trớn r xích lên dùm đi 🥰,0,2025-05-27 16:59:56,0,180976cdda0dd718a6ef3b413bfeae39,28,False,False,False,False,7250686472071185413,het_tien_nen_an_rau,THÈMĂNRAUWÁ🤑,255,293,43,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509061356403180306,kênh này nch làm t sôi máu I,1,2025-05-27 16:53:14,0,908798de7347610a18253189de62a125,28,False,False,False,False,6856651065845613569,tramie.zy,Amiee🪭,75,197,17,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509329927742227221,rất ê nha:)) mở bài khó nghe vậy,0,2025-05-28 10:15:31,0,3918af1e8d1272069081ed69a1db015d,32,False,False,False,False,7319525452770755585,mphewn_,người Việt.,920,62,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509144967978746631,"Đr đó. Đẩy sb vs YD đi, để Thuỷ của tui đc yên 😂",0,2025-05-27 22:17:43,0,1f572332c5f238c8f93be076a71c9f9b,48,True,False,False,False,6722016722158683138,maivi2208,Mai Vi,139,304,13,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509143601905992466,Mới nhìn tưởng vic,0,2025-05-27 22:12:23,0,787689b9404f67c6278cf1113de94a2a,18,False,False,False,False,7462973049429115909,gaidepbikhung2120,Maitrang 💞💞💞💞,67,171,10,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509134631952155410,mắc j lôi vô bí content à,0,2025-05-27 21:37:38,0,04048eba70b08165d69fe92f0a90ac34,25,False,False,False,False,7491914999943857159,iamquyn,iamquyn,6,27,2,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509133691626537745,không ạ,1,2025-05-27 21:42:42,0,fc563315f54e124ed24cdb8e6636380e,7,False,False,False,True,6557501390963474433,hoanq.liyenn,Hoàng Bảo Minh.,0,0,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509096542953046801,m xứng hả,4,2025-05-27 19:09:52,0,f189f09dd1ebb69ada1a574c1c3b7672,9,False,False,False,True,7291898170837173256,maith_uthuy,𝓜𝓪𝓲𝓣𝓱𝓾𝓣𝓱𝓾𝔂💤,0,0,0,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507645975030629127,Mặt căng lên xem nào,7,2025-05-23 21:20:53,0,5c1131d6aa4fd9c86d2ac6f3c688e543,20,False,False,False,False,7141321893261050906,buianhthai4,buianhthai07,60,56,14,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507608684253610770,Ekip chắc cáu lắm,17,2025-05-23 18:56:12,1,39ba1d0bfb69bca983900cf543da1b66,17,False,False,False,False,6857835345406493698,mr.dat2k,D.A.T Universe,2700000,54,627,True,2,0.0,5651.0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507610548866777864,"""hãng menu à""",3,2025-05-23 19:03:28,1,dbd63a5978cb9755f6b5540846fd2ac5,13,False,False,False,False,7247450375878509574,.nqm2008,nqMinh🏀,42,22,1,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507622189451248402,À rồi 😂,3,2025-05-23 19:48:40,1,d1ce67a40abfcedb56ef9260c3c6730a,7,True,False,False,False,6594396064023003138,hoanghippie444,Hoàng Hippie,160500,841,447,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507624031577096968,Nghe hỏi đã thấy nhức cả đầu…,8,2025-05-23 19:55:41,1,386b60d9ca2a841414071912bc27dc08,29,False,False,False,False,7115061310275437594,mr.den2k,D.E.N,6098,6,12,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507608965825643272,sớm a êiiiii,2,2025-05-23 18:57:15,0,891de74ae38178e18d06247ff8f32f30,12,False,False,False,False,6838576308831421441,_tthawh_1,nt.,434,154,1,False,1,0.0,0
